,Time,Tweet,User,Location,Retweets,Likes
41,2022-11-23 23:52:17+00:00,"RT @Strandjunker: The NRA’s Blood Money:

$104,456 Rand Paul
$176,274 Ted Cruz
$226,007 Chuck Grassley
$1,267,139 Mitch McConnell
$1,269,48…",UncivilCitizen,,15207,0
42,2022-11-23 23:52:07+00:00,"RT @Strandjunker: The NRA’s Blood Money:

$104,456 Rand Paul
$176,274 Ted Cruz
$226,007 Chuck Grassley
$1,267,139 Mitch McConnell
$1,269,48…",yllots,,15207,0
43,2022-11-23 23:52:05+00:00,"RT @Strandjunker: The NRA’s Blood Money:

$104,456 Rand Paul
$176,274 Ted Cruz
$226,007 Chuck Grassley
$1,267,139 Mitch McConnell
$1,269,48…",Cookiem53385809,,15207,0
44,2022-11-23 23:52:00+00:00,"RT @Strandjunker: The NRA’s Blood Money:

$104,456 Rand Paul
$176,274 Ted Cruz
$226,007 Chuck Grassley
$1,267,139 Mitch McConnell
$1,269,48…",LorraineCM,,15207,0
45,2022-11-23 23:51:59+00:00,"@StandForBetter $104,456 Rand Paul
$176,274 Ted Cruz
$226,007 Chuck Grassley
$1,267,139 Mitch McConnell
$1,269,486 Ron Johnson
$1,306,130 Marsha Blackburn
$1,391,548 Josh Hawley
$3,303,355 Marco Rubio
$13,647,676 Mitt Romney

Mass shootings are a Republican policy choice.",Style17strings,,0,1
46,2022-11-23 23:51:55+00:00,"RT @Strandjunker: The NRA’s Blood Money:

$104,456 Rand Paul
$176,274 Ted Cruz
$226,007 Chuck Grassley
$1,267,139 Mitch McConnell
$1,269,48…",nascar4_rob,,15207,0
47,2022-11-23 23:51:45+00:00,"RT @Strandjunker: The NRA’s Blood Money:

$104,456 Rand Paul
$176,274 Ted Cruz
$226,007 Chuck Grassley
$1,267,139 Mitch McConnell
$1,269,48…",Shelley66179980,,15207,0
48,2022-11-23 23:51:44+00:00,"RT @Strandjunker: The NRA’s Blood Money:

$104,456 Rand Paul
$176,274 Ted Cruz
$226,007 Chuck Grassley
$1,267,139 Mitch McConnell
$1,269,48…",Daisyloveop,,15207,0
49,2022-11-23 23:51:39+00:00,"RT @Strandjunker: The NRA’s Blood Money:

$104,456 Rand Paul
$176,274 Ted Cruz
$226,007 Chuck Grassley
$1,267,139 Mitch McConnell
$1,269,48…",ckr3214,"Miami, FL",15207,0
50,2022-11-23 23:51:30+00:00,"Watch ""Watch Ron Johnson BREAKS Biden's heart with 'Hunter' JAILTIME after mid-term...shows 'the laptop'"" on YouTube https://t.co/I5D8BHpWg1",laverne0528,,0,0
